case_id,variant,service,attack_type,attack_severity,rho,mask_id,scenario_name,scenario_path,preferred_recovery_action,primary_model,fallback_model,recovery_success,recovery_strategy,replanned,trusted_service_restore_sec,preferred_restore_sec,planning_overhead_sec,repeated_work_sec,n_assignments,ablation_failure_reason
rq3f_03569,no_strategy_selection,hvac,additive_bias,0.25,0.333,2,rho_0.333_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_02.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,157.13130372019805,157.13130372019805,1.528022569604218,0.0,5,
rq3f_03573,no_strategy_selection,hvac,additive_bias,0.25,0.333,3,rho_0.333_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_03.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,90.07774197714025,90.07774197714025,1.5186255145817995,0.0,5,
rq3f_03577,no_strategy_selection,hvac,additive_bias,0.25,0.333,4,rho_0.333_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_04.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.41714735273854,74.41714735273854,1.5417998004704714,0.0,5,
rq3f_03581,no_strategy_selection,hvac,additive_bias,0.25,0.333,5,rho_0.333_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_05.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,154.74282818134816,154.74282818134816,1.5362542225047946,0.0,5,
rq3f_03585,no_strategy_selection,hvac,additive_bias,0.25,0.333,6,rho_0.333_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_06.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.66707332600345,87.66707332600345,1.5393701680004597,0.0,5,
rq3f_03589,no_strategy_selection,hvac,additive_bias,0.25,0.333,7,rho_0.333_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_07.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,88.36449223425734,88.36449223425734,1.5546368472278118,0.0,5,
rq3f_03593,no_strategy_selection,hvac,additive_bias,0.25,0.333,8,rho_0.333_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_08.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.39264630147954,74.39264630147954,1.4981743087992072,0.0,5,
rq3f_03597,no_strategy_selection,hvac,additive_bias,0.25,0.333,9,rho_0.333_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_09.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,155.4246518223481,155.4246518223481,1.5450501181185246,0.0,5,
rq3f_03601,no_strategy_selection,hvac,additive_bias,0.25,0.333,10,rho_0.333_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_10.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.71264928747405,87.71264928747405,1.5197192821651697,0.0,5,
rq3f_03605,no_strategy_selection,hvac,additive_bias,0.25,0.333,11,rho_0.333_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_11.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.69193569724303,87.69193569724303,1.5774779357016087,0.0,5,
rq3f_03609,no_strategy_selection,hvac,additive_bias,0.25,0.333,12,rho_0.333_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_12.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,91.9554123836242,91.9554123836242,1.5245120478793979,0.0,5,
rq3f_03613,no_strategy_selection,hvac,additive_bias,0.25,0.333,13,rho_0.333_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_13.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,89.39213087511234,89.39213087511234,1.534459657035768,0.0,5,
rq3f_03617,no_strategy_selection,hvac,additive_bias,0.25,0.333,14,rho_0.333_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_14.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,155.4029611550941,155.4029611550941,1.553226761519909,0.0,5,
rq3f_03621,no_strategy_selection,hvac,additive_bias,0.25,0.333,15,rho_0.333_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_15.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,72.50888049499554,72.50888049499554,1.5627451865002513,0.0,5,
rq3f_03625,no_strategy_selection,hvac,additive_bias,0.25,0.333,16,rho_0.333_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_16.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,157.30232222883205,157.30232222883205,1.524749712087214,0.0,5,
rq3f_03629,no_strategy_selection,hvac,additive_bias,0.25,0.333,17,rho_0.333_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_17.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,90.2176615894823,90.2176615894823,1.5194441368803382,0.0,5,
rq3f_03633,no_strategy_selection,hvac,additive_bias,0.25,0.333,18,rho_0.333_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_18.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,154.06709994034827,154.06709994034827,1.5706985257565975,0.0,5,
rq3f_03637,no_strategy_selection,hvac,additive_bias,0.25,0.333,19,rho_0.333_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_19.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.69193569724303,87.69193569724303,1.5579321319237351,0.0,5,
rq3f_03641,no_strategy_selection,hvac,additive_bias,0.25,0.333,20,rho_0.333_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_20.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,72.53338154625453,72.53338154625453,1.5554724242538214,0.0,5,
rq3f_03645,no_strategy_selection,hvac,additive_bias,0.25,0.4,1,rho_0.400_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_01.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,71.83693971502362,71.83693971502362,1.5707440134137869,0.0,5,
rq3f_03649,no_strategy_selection,hvac,additive_bias,0.25,0.4,2,rho_0.400_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_02.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,91.97648729383582,91.97648729383582,1.5795746222138405,0.0,5,
rq3f_03653,no_strategy_selection,hvac,additive_bias,0.25,0.4,3,rho_0.400_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_03.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.94354775235843,74.94354775235843,1.5288186566904187,0.0,5,
rq3f_03657,no_strategy_selection,hvac,additive_bias,0.25,0.4,4,rho_0.400_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_04.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.68814823621506,87.68814823621506,1.513346035964787,0.0,5,
rq3f_03661,no_strategy_selection,hvac,additive_bias,0.25,0.4,5,rho_0.400_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_05.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,157.30170647178966,157.30170647178966,1.5516347726806998,0.0,5,
rq3f_03665,no_strategy_selection,hvac,additive_bias,0.25,0.4,6,rho_0.400_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_06.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.66426294199846,87.66426294199846,1.5301614860072732,0.0,5,
rq3f_03669,no_strategy_selection,hvac,additive_bias,0.25,0.4,7,rho_0.400_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_07.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.26453449536348,74.26453449536348,1.5243649864569306,0.0,5,
rq3f_03673,no_strategy_selection,hvac,additive_bias,0.25,0.4,8,rho_0.400_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_08.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,159.036285561946,159.036285561946,1.56583465449512,0.0,5,
rq3f_03677,no_strategy_selection,hvac,additive_bias,0.25,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.28560940557509,74.28560940557509,1.5400485750287771,0.0,5,
rq3f_03681,no_strategy_selection,hvac,additive_bias,0.25,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,88.36449223425734,88.36449223425734,1.5398054281249642,0.0,5,
rq3f_03685,no_strategy_selection,hvac,additive_bias,0.25,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,75.09006520973344,75.09006520973344,1.574654602445662,0.0,5,
rq3f_03689,no_strategy_selection,hvac,additive_bias,0.25,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,75.06837454247943,75.06837454247943,1.5240687699988484,0.0,5,
rq3f_03693,no_strategy_selection,hvac,additive_bias,0.25,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.00632459521512,87.00632459521512,1.542466820217669,0.0,5,
rq3f_03697,no_strategy_selection,hvac,additive_bias,0.25,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,72.51876335602356,72.51876335602356,1.5346542112529278,0.0,5,
rq3f_03701,no_strategy_selection,hvac,additive_bias,0.25,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.38983591747456,74.38983591747456,1.586545986123383,0.0,5,
rq3f_03705,no_strategy_selection,hvac,additive_bias,0.25,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.24101052112746,74.24101052112746,1.5476046139374375,0.0,5,
rq3f_03709,no_strategy_selection,hvac,additive_bias,0.25,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,88.36449223425734,88.36449223425734,1.48574844840914,0.0,5,
rq3f_03713,no_strategy_selection,hvac,additive_bias,0.25,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,89.54193334848242,89.54193334848242,1.5652966713532805,0.0,5,
rq3f_03717,no_strategy_selection,hvac,additive_bias,0.25,0.4,19,rho_0.400_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_19.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,76.82121815884238,76.82121815884238,1.5300537962466478,0.0,5,
rq3f_03721,no_strategy_selection,hvac,additive_bias,0.25,0.4,20,rho_0.400_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_20.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,156.4494800791981,156.4494800791981,1.5360694890841842,0.0,5,
rq3f_03725,no_strategy_selection,hvac,additive_bias,0.25,0.6,1,rho_0.600_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_01.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.41372121169115,74.41372121169115,1.588793009519577,0.0,5,
rq3f_03729,no_strategy_selection,hvac,additive_bias,0.25,0.6,2,rho_0.600_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_02.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,71.83412933101863,71.83412933101863,1.5428341226652265,0.0,5,
rq3f_03733,no_strategy_selection,hvac,additive_bias,0.25,0.6,3,rho_0.600_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_03.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,73.18789375199049,73.18789375199049,1.5275575453415513,0.0,5,
rq3f_03737,no_strategy_selection,hvac,additive_bias,0.25,0.6,4,rho_0.600_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_04.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,72.51876335602356,72.51876335602356,1.5727847358211875,0.0,5,
rq3f_03741,no_strategy_selection,hvac,additive_bias,0.25,0.6,5,rho_0.600_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_05.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.66426294199846,87.66426294199846,1.5358032630756497,0.0,5,
rq3f_03745,no_strategy_selection,hvac,additive_bias,0.25,0.6,6,rho_0.600_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_06.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,72.5366665622496,72.5366665622496,1.5403359914198518,0.0,5,
rq3f_03749,no_strategy_selection,hvac,additive_bias,0.25,0.6,7,rho_0.600_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_07.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.00632459521512,87.00632459521512,1.5617721984162927,0.0,5,
rq3f_03753,no_strategy_selection,hvac,additive_bias,0.25,0.6,8,rho_0.600_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_08.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.38983591747456,74.38983591747456,1.5319585036486387,0.0,5,
rq3f_03757,no_strategy_selection,hvac,additive_bias,0.25,0.6,9,rho_0.600_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_09.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.65816754199841,87.65816754199841,1.5300960233435035,0.0,5,
rq3f_03761,no_strategy_selection,hvac,additive_bias,0.25,0.6,10,rho_0.600_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_10.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,71.87872821546625,71.87872821546625,1.5075474176555872,0.0,5,
rq3f_03765,no_strategy_selection,hvac,additive_bias,0.25,0.6,11,rho_0.600_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_11.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,90.07493159313526,90.07493159313526,1.6390804843977094,0.0,5,
rq3f_03769,no_strategy_selection,hvac,additive_bias,0.25,0.6,12,rho_0.600_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_12.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,72.51595297201857,72.51595297201857,1.5291857421398163,0.0,5,
rq3f_03773,no_strategy_selection,hvac,additive_bias,0.25,0.6,13,rho_0.600_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_13.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,88.34280156700333,88.34280156700333,1.523048791103065,0.0,5,
rq3f_03777,no_strategy_selection,hvac,additive_bias,0.25,0.6,14,rho_0.600_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_14.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,86.98622676202649,86.98622676202649,1.5663455910980701,0.0,5,
rq3f_03781,no_strategy_selection,hvac,additive_bias,0.25,0.6,15,rho_0.600_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_15.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,74.41433696873355,74.41433696873355,1.521245675161481,0.0,5,
rq3f_03785,no_strategy_selection,hvac,additive_bias,0.25,0.6,16,rho_0.600_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_16.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,71.83034186999066,71.83034186999066,1.5204241732135415,0.0,5,
rq3f_03789,no_strategy_selection,hvac,additive_bias,0.25,0.6,17,rho_0.600_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_17.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,88.36766393824291,88.36766393824291,1.5603835629299283,0.0,5,
rq3f_03793,no_strategy_selection,hvac,additive_bias,0.25,0.6,18,rho_0.600_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_18.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,72.5121655109906,72.5121655109906,1.5439782151952386,0.0,5,
rq3f_03797,no_strategy_selection,hvac,additive_bias,0.25,0.6,19,rho_0.600_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_19.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,89.54193334848242,89.54193334848242,1.5102827744558454,0.0,5,
rq3f_03801,no_strategy_selection,hvac,additive_bias,0.25,0.6,20,rho_0.600_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_20.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.68814823621506,87.68814823621506,1.5827364698052406,0.0,5,
rq3f_03805,no_strategy_selection,hvac,additive_bias,0.25,0.8,1,rho_0.800_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_01.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,72.50607011099055,72.50607011099055,1.5297374790534377,0.0,5,
rq3f_03809,no_strategy_selection,hvac,additive_bias,0.25,0.8,2,rho_0.800_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_02.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,87.65816754199841,87.65816754199841,1.5210292041301727,0.0,5,
rq3f_03813,no_strategy_selection,hvac,additive_bias,0.25,0.8,3,rho_0.800_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_03.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,71.83034186999066,71.83034186999066,1.5682164700701833,0.0,5,
rq3f_03817,no_strategy_selection,hvac,additive_bias,0.25,0.8,4,rho_0.800_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_04.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,71.83034186999066,71.83034186999066,1.518221658654511,0.0,5,
rq3f_03821,no_strategy_selection,hvac,additive_bias,0.25,0.8,5,rho_0.800_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_05.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,72.5126679560235,72.5126679560235,1.5434869602322578,0.0,5,
rq3f_03825,no_strategy_selection,hvac,additive_bias,0.25,0.8,6,rho_0.800_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_06.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,71.83034186999066,71.83034186999066,1.5490008788183331,0.0,5,
rq3f_03829,no_strategy_selection,hvac,additive_bias,0.25,0.8,7,rho_0.800_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_07.json,repair_primary,lstm,random_forest,True,ablation_fixed_direct_primary_repair,False,71.83034186999066,71.83034186999066,1.5937411012127995,0.0,5,
